timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T03:01:20.871150Z,attack_ramp,tc_netem_delay_loss,netem_apply,12,"{""delay_ms"": 120, ""loss_pct"": 5.0}"
2026-04-28T03:01:26.473050Z,recovery,tc_netem_delay_loss,netem_clear,12,
