timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T13:23:37.535917Z,attack_ramp,partition,setnetworkactive_false,36,
2026-04-27T13:23:48.154574Z,recovery,partition,setnetworkactive_true,36,
