timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T14:04:42.145756Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-27T14:04:51.706194Z,recovery,eclipse,setnetworkactive_true,9,
