timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T14:02:58.196583Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-27T14:03:05.118479Z,recovery,eclipse,setnetworkactive_true,9,
