timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T14:07:36.751373Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-27T14:07:43.665427Z,recovery,eclipse,setnetworkactive_true,9,
