timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:35:43.740298Z,attack_ramp,eclipse,setnetworkactive_false,3,
2026-04-28T02:35:47.783903Z,recovery,eclipse,setnetworkactive_true,3,
