timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-18T13:46:42.547158+00:00,ED-MAIN-BASE,run-015,pre_attack,0,none,none,0,,,,,,6
2026-04-18T13:47:40.125236+00:00,ED-MAIN-BASE,run-015,pre_attack,1,none,none,0,,,,,,6
2026-04-18T13:48:37.849932+00:00,ED-MAIN-BASE,run-015,pre_attack,2,none,none,0,,,,,,0
2026-04-18T13:49:35.120732+00:00,ED-MAIN-BASE,run-015,attack_ramp,3,none,none,0,,,,,,6
2026-04-18T13:50:32.854659+00:00,ED-MAIN-BASE,run-015,attack_ramp,4,none,none,0,,,,,,6
2026-04-18T13:51:42.988974+00:00,ED-MAIN-BASE,run-015,attack_ramp,5,none,none,0,,,,,,6
2026-04-18T13:52:40.712455+00:00,ED-MAIN-BASE,run-015,attack_ramp,6,none,none,0,,,,,,0
2026-04-18T13:53:38.867421+00:00,ED-MAIN-BASE,run-015,attack_ramp,7,none,none,0,,,,,,0
2026-04-18T13:54:36.400815+00:00,ED-MAIN-BASE,run-015,under_attack,8,none,none,0,,,,,,6
2026-04-18T13:55:33.529668+00:00,ED-MAIN-BASE,run-015,under_attack,9,none,none,0,,,,,,6
2026-04-18T13:56:31.383103+00:00,ED-MAIN-BASE,run-015,under_attack,10,none,none,0,,,,,,6
2026-04-18T13:57:28.833017+00:00,ED-MAIN-BASE,run-015,recovery,11,none,none,0,,,,,,6
2026-04-18T13:58:26.512935+00:00,ED-MAIN-BASE,run-015,recovery,12,none,none,0,,,,,,6
2026-04-18T13:59:24.174151+00:00,ED-MAIN-BASE,run-015,recovery,13,none,none,0,,,,,,0
2026-04-18T14:00:21.343263+00:00,ED-MAIN-BASE,run-015,recovery,14,none,none,0,,,,,,6
2026-04-18T14:01:19.132814+00:00,ED-MAIN-BASE,run-015,recovery,15,none,none,0,,,,,,0
2026-04-18T14:02:16.910875+00:00,ED-MAIN-BASE,run-015,post_recovery,16,none,none,0,,,,,,6
2026-04-18T14:03:14.697374+00:00,ED-MAIN-BASE,run-015,post_recovery,17,none,none,0,,,,,,6
2026-04-18T14:04:12.226091+00:00,ED-MAIN-BASE,run-015,post_recovery,18,none,none,0,,,,,,0
