timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:38:03.592568Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-28T02:38:08.552060Z,recovery,eclipse,setnetworkactive_true,9,
