timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T14:03:33.268367Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-27T14:03:43.218157Z,recovery,eclipse,setnetworkactive_true,9,
