timestamp_utc,phase,sample_idx,src,dst
2026-04-27T02:23:52.424926+00:00,pre_attack,0,35,106
2026-04-27T02:23:52.424926+00:00,pre_attack,0,36,71
2026-04-27T02:23:52.424926+00:00,pre_attack,0,8,9
2026-04-27T02:23:52.424926+00:00,pre_attack,0,40,41
2026-04-27T02:23:52.424926+00:00,pre_attack,0,11,14
2026-04-27T02:23:52.424926+00:00,pre_attack,0,69,104
2026-04-27T02:23:52.424926+00:00,pre_attack,0,40,77
2026-04-27T02:23:52.424926+00:00,pre_attack,0,41,42
2026-04-27T02:23:52.424926+00:00,pre_attack,0,33,38
2026-04-27T02:23:52.424926+00:00,pre_attack,0,73,74
2026-04-27T02:23:52.424926+00:00,pre_attack,0,10,54
2026-04-27T02:23:52.424926+00:00,pre_attack,0,22,28
2026-04-27T02:23:52.424926+00:00,pre_attack,0,74,75
2026-04-27T02:23:52.424926+00:00,pre_attack,0,66,71
2026-04-27T02:23:52.424926+00:00,pre_attack,0,106,107
2026-04-27T02:23:52.424926+00:00,pre_attack,0,32,78
2026-04-27T02:23:52.424926+00:00,pre_attack,0,24,74
2026-04-27T02:23:52.424926+00:00,pre_attack,0,43,87
2026-04-27T02:23:52.424926+00:00,pre_attack,0,35,83
2026-04-27T02:23:52.424926+00:00,pre_attack,0,55,61
2026-04-27T02:23:52.424926+00:00,pre_attack,0,107,108
2026-04-27T02:23:52.424926+00:00,pre_attack,0,36,84
2026-04-27T02:23:52.424926+00:00,pre_attack,0,77,85
2026-04-27T02:23:52.424926+00:00,pre_attack,0,28,80
2026-04-27T02:23:52.424926+00:00,pre_attack,0,29,45
2026-04-27T02:23:52.424926+00:00,pre_attack,0,80,90
2026-04-27T02:23:52.424926+00:00,pre_attack,0,100,105
2026-04-27T02:23:52.424926+00:00,pre_attack,0,42,100
2026-04-27T02:23:52.424926+00:00,pre_attack,0,62,78
2026-04-27T02:23:52.424926+00:00,pre_attack,0,73,87
2026-04-27T02:23:52.424926+00:00,pre_attack,0,20,81
2026-04-27T02:23:52.424926+00:00,pre_attack,0,43,64
2026-04-27T02:23:52.424926+00:00,pre_attack,0,35,60
2026-04-27T02:23:52.424926+00:00,pre_attack,0,16,83
2026-04-27T02:23:52.424926+00:00,pre_attack,0,17,48
2026-04-27T02:23:52.424926+00:00,pre_attack,0,35,96
2026-04-27T02:23:52.424926+00:00,pre_attack,0,36,61
2026-04-27T02:23:52.424926+00:00,pre_attack,0,9,44
2026-04-27T02:23:52.424926+00:00,pre_attack,0,28,57
2026-04-27T02:23:52.424926+00:00,pre_attack,0,77,98
2026-04-27T02:23:52.424926+00:00,pre_attack,0,8,84
2026-04-27T02:23:52.424926+00:00,pre_attack,0,27,97
2026-04-27T02:23:52.424926+00:00,pre_attack,0,3,5
2026-04-27T02:23:52.424926+00:00,pre_attack,0,62,91
2026-04-27T02:23:52.424926+00:00,pre_attack,0,72,104
2026-04-27T02:23:52.424926+00:00,pre_attack,0,64,100
2026-04-27T02:23:52.424926+00:00,pre_attack,0,43,77
2026-04-27T02:23:52.424926+00:00,pre_attack,0,35,73
2026-04-27T02:23:52.424926+00:00,pre_attack,0,28,34
2026-04-27T02:23:52.424926+00:00,pre_attack,0,65,101
2026-04-27T02:23:52.424926+00:00,pre_attack,0,58,62
2026-04-27T02:23:52.424926+00:00,pre_attack,0,68,106
2026-04-27T02:23:52.424926+00:00,pre_attack,0,29,35
2026-04-27T02:23:52.424926+00:00,pre_attack,0,69,71
2026-04-27T02:23:52.424926+00:00,pre_attack,0,40,44
2026-04-27T02:23:52.424926+00:00,pre_attack,0,27,74
2026-04-27T02:23:52.424926+00:00,pre_attack,0,30,79
2026-04-27T02:23:52.424926+00:00,pre_attack,0,50,94
2026-04-27T02:23:52.424926+00:00,pre_attack,0,10,21
2026-04-27T02:23:52.424926+00:00,pre_attack,0,91,95
2026-04-27T02:23:52.424926+00:00,pre_attack,0,102,104
2026-04-27T02:23:52.424926+00:00,pre_attack,0,73,77
2026-04-27T02:23:52.424926+00:00,pre_attack,0,4,63
2026-04-27T02:23:52.424926+00:00,pre_attack,0,103,105
2026-04-27T02:23:52.424926+00:00,pre_attack,0,95,101
2026-04-27T02:23:52.424926+00:00,pre_attack,0,87,97
2026-04-27T02:23:52.424926+00:00,pre_attack,0,34,91
2026-04-27T02:23:52.424926+00:00,pre_attack,0,36,51
2026-04-27T02:23:52.424926+00:00,pre_attack,0,76,87
2026-04-27T02:23:52.424926+00:00,pre_attack,0,88,98
2026-04-27T02:23:52.424926+00:00,pre_attack,0,5,63
2026-04-27T02:23:52.424926+00:00,pre_attack,0,58,75
2026-04-27T02:23:52.424926+00:00,pre_attack,0,80,93
2026-04-27T02:23:52.424926+00:00,pre_attack,0,19,83
2026-04-27T02:23:52.424926+00:00,pre_attack,0,75,100
2026-04-27T02:23:52.424926+00:00,pre_attack,0,72,94
2026-04-27T02:23:52.424926+00:00,pre_attack,0,16,50
2026-04-27T02:23:52.424926+00:00,pre_attack,0,68,96
2026-04-27T02:23:52.424926+00:00,pre_attack,0,30,69
2026-04-27T02:23:52.424926+00:00,pre_attack,0,71,107
2026-04-27T02:23:52.424926+00:00,pre_attack,0,10,11
2026-04-27T02:23:52.424926+00:00,pre_attack,0,42,80
2026-04-27T02:23:52.424926+00:00,pre_attack,0,64,67
2026-04-27T02:23:52.424926+00:00,pre_attack,0,43,44
2026-04-27T02:23:52.424926+00:00,pre_attack,0,34,81
2026-04-27T02:23:52.424926+00:00,pre_attack,0,72,107
2026-04-27T02:23:52.424926+00:00,pre_attack,0,45,90
2026-04-27T02:23:52.424926+00:00,pre_attack,0,64,103
2026-04-27T02:23:52.424926+00:00,pre_attack,0,37,86
2026-04-27T02:23:52.424926+00:00,pre_attack,0,65,68
2026-04-27T02:23:52.424926+00:00,pre_attack,0,17,28
2026-04-27T02:23:52.424926+00:00,pre_attack,0,76,77
2026-04-27T02:23:52.424926+00:00,pre_attack,0,7,63
2026-04-27T02:23:52.424926+00:00,pre_attack,0,79,88
2026-04-27T02:23:52.424926+00:00,pre_attack,0,90,97
2026-04-27T02:23:52.424926+00:00,pre_attack,0,82,93
2026-04-27T02:23:52.424926+00:00,pre_attack,0,101,106
2026-04-27T02:23:52.424926+00:00,pre_attack,0,27,77
2026-04-27T02:23:52.424926+00:00,pre_attack,0,30,82
2026-04-27T02:23:52.424926+00:00,pre_attack,0,23,43
2026-04-27T02:23:52.424926+00:00,pre_attack,0,83,94
2026-04-27T02:23:52.424926+00:00,pre_attack,0,75,90
2026-04-27T02:23:52.424926+00:00,pre_attack,0,41,97
2026-04-27T02:23:52.424926+00:00,pre_attack,0,34,58
2026-04-27T02:23:52.424926+00:00,pre_attack,0,22,83
2026-04-27T02:23:52.424926+00:00,pre_attack,0,14,79
2026-04-27T02:23:52.424926+00:00,pre_attack,0,78,100
2026-04-27T02:23:52.424926+00:00,pre_attack,0,8,41
2026-04-27T02:23:52.424926+00:00,pre_attack,0,26,89
