timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:31:57.905862Z,attack_ramp,eclipse,setnetworkactive_false,3,
2026-04-28T02:32:02.064080Z,recovery,eclipse,setnetworkactive_true,3,
