timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-20T01:38:45.811061+00:00,ED-MAIN-NETEM,run-012,pre_attack,0,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,0
2026-04-20T01:39:40.758090+00:00,ED-MAIN-NETEM,run-012,pre_attack,1,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,0
2026-04-20T01:40:35.250568+00:00,ED-MAIN-NETEM,run-012,pre_attack,2,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:41:53.342040+00:00,ED-MAIN-NETEM,run-012,attack_ramp,3,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T01:42:46.854745+00:00,ED-MAIN-NETEM,run-012,attack_ramp,4,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T01:43:41.411042+00:00,ED-MAIN-NETEM,run-012,attack_ramp,5,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T01:44:36.465121+00:00,ED-MAIN-NETEM,run-012,attack_ramp,6,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:45:31.837109+00:00,ED-MAIN-NETEM,run-012,attack_ramp,7,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:46:27.223423+00:00,ED-MAIN-NETEM,run-012,under_attack,8,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:47:22.589589+00:00,ED-MAIN-NETEM,run-012,under_attack,9,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:48:17.495043+00:00,ED-MAIN-NETEM,run-012,under_attack,10,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:49:12.662855+00:00,ED-MAIN-NETEM,run-012,recovery,11,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:50:07.484028+00:00,ED-MAIN-NETEM,run-012,recovery,12,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:51:02.343807+00:00,ED-MAIN-NETEM,run-012,recovery,13,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:51:57.780043+00:00,ED-MAIN-NETEM,run-012,recovery,14,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:52:52.048352+00:00,ED-MAIN-NETEM,run-012,recovery,15,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:53:47.117308+00:00,ED-MAIN-NETEM,run-012,post_recovery,16,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:54:41.552228+00:00,ED-MAIN-NETEM,run-012,post_recovery,17,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T01:55:36.099086+00:00,ED-MAIN-NETEM,run-012,post_recovery,18,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
