timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T13:22:23.043792Z,attack_ramp,partition,setnetworkactive_false,36,
2026-04-27T13:22:33.713308Z,recovery,partition,setnetworkactive_true,36,
