timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-23T06:04:22.261961+00:00,ED-MAIN-NETEM-low,run-002,pre_attack,0,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:04:53.686710+00:00,ED-MAIN-NETEM-low,run-002,pre_attack,1,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:05:25.216605+00:00,ED-MAIN-NETEM-low,run-002,pre_attack,2,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:05:59.351400+00:00,ED-MAIN-NETEM-low,run-002,attack_ramp,3,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:06:30.780314+00:00,ED-MAIN-NETEM-low,run-002,attack_ramp,4,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:07:02.170551+00:00,ED-MAIN-NETEM-low,run-002,attack_ramp,5,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:07:33.251748+00:00,ED-MAIN-NETEM-low,run-002,attack_ramp,6,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:08:04.626589+00:00,ED-MAIN-NETEM-low,run-002,attack_ramp,7,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:08:35.042748+00:00,ED-MAIN-NETEM-low,run-002,under_attack,8,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:09:06.582599+00:00,ED-MAIN-NETEM-low,run-002,under_attack,9,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:09:37.752771+00:00,ED-MAIN-NETEM-low,run-002,under_attack,10,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:10:08.766536+00:00,ED-MAIN-NETEM-low,run-002,recovery,11,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:10:40.068549+00:00,ED-MAIN-NETEM-low,run-002,recovery,12,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:11:11.117873+00:00,ED-MAIN-NETEM-low,run-002,recovery,13,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:11:42.178655+00:00,ED-MAIN-NETEM-low,run-002,recovery,14,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,2
2026-04-23T06:12:13.696784+00:00,ED-MAIN-NETEM-low,run-002,recovery,15,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:12:44.320583+00:00,ED-MAIN-NETEM-low,run-002,post_recovery,16,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,2
2026-04-23T06:13:16.395249+00:00,ED-MAIN-NETEM-low,run-002,post_recovery,17,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:13:47.783138+00:00,ED-MAIN-NETEM-low,run-002,post_recovery,18,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
