timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-18T07:04:43.216995+00:00,ED-MAIN-BASE,run-007,pre_attack,0,none,none,0,,,,,,0
2026-04-18T07:05:39.707084+00:00,ED-MAIN-BASE,run-007,pre_attack,1,none,none,0,,,,,,0
2026-04-18T07:06:36.774185+00:00,ED-MAIN-BASE,run-007,pre_attack,2,none,none,0,,,,,,0
2026-04-18T07:07:33.455649+00:00,ED-MAIN-BASE,run-007,attack_ramp,3,none,none,0,,,,,,0
2026-04-18T07:08:30.453016+00:00,ED-MAIN-BASE,run-007,attack_ramp,4,none,none,0,,,,,,0
2026-04-18T07:09:27.321889+00:00,ED-MAIN-BASE,run-007,attack_ramp,5,none,none,0,,,,,,0
2026-04-18T07:10:24.612547+00:00,ED-MAIN-BASE,run-007,attack_ramp,6,none,none,0,,,,,,0
2026-04-18T07:11:20.616366+00:00,ED-MAIN-BASE,run-007,attack_ramp,7,none,none,0,,,,,,0
2026-04-18T07:12:16.723201+00:00,ED-MAIN-BASE,run-007,under_attack,8,none,none,0,,,,,,0
2026-04-18T07:13:13.608378+00:00,ED-MAIN-BASE,run-007,under_attack,9,none,none,0,,,,,,0
2026-04-18T07:14:11.550302+00:00,ED-MAIN-BASE,run-007,under_attack,10,none,none,0,,,,,,0
2026-04-18T07:15:08.571413+00:00,ED-MAIN-BASE,run-007,recovery,11,none,none,0,,,,,,0
2026-04-18T07:16:06.253200+00:00,ED-MAIN-BASE,run-007,recovery,12,none,none,0,,,,,,0
2026-04-18T07:17:03.309601+00:00,ED-MAIN-BASE,run-007,recovery,13,none,none,0,,,,,,0
2026-04-18T07:18:00.748660+00:00,ED-MAIN-BASE,run-007,recovery,14,none,none,0,,,,,,0
2026-04-18T07:18:58.493133+00:00,ED-MAIN-BASE,run-007,recovery,15,none,none,0,,,,,,0
2026-04-18T07:19:55.271083+00:00,ED-MAIN-BASE,run-007,post_recovery,16,none,none,0,,,,,,0
2026-04-18T07:20:55.290552+00:00,ED-MAIN-BASE,run-007,post_recovery,17,none,none,0,,,,,,0
2026-04-18T07:21:51.748016+00:00,ED-MAIN-BASE,run-007,post_recovery,18,none,none,0,,,,,,0
