timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:36:09.329705Z,attack_ramp,eclipse,setnetworkactive_false,3,
2026-04-28T02:36:13.376433Z,recovery,eclipse,setnetworkactive_true,3,
