timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:57:22.794104Z,attack_ramp,tc_netem_delay_loss,netem_apply,12,"{""delay_ms"": 120, ""loss_pct"": 5.0}"
2026-04-28T02:57:28.108400Z,recovery,tc_netem_delay_loss,netem_clear,12,
