timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:39:27.447152Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-28T02:39:32.437803Z,recovery,eclipse,setnetworkactive_true,9,
