timestamp_utc,phase,sample_idx,src,dst
2026-04-23T00:01:44.511671+00:00,pre_attack,0,16,93
2026-04-23T00:01:44.511671+00:00,pre_attack,0,29,32
2026-04-23T00:01:44.511671+00:00,pre_attack,0,5,83
2026-04-23T00:01:44.511671+00:00,pre_attack,0,58,95
2026-04-23T00:01:44.511671+00:00,pre_attack,0,50,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,21,64
2026-04-23T00:01:44.511671+00:00,pre_attack,0,41,42
2026-04-23T00:01:44.511671+00:00,pre_attack,0,25,34
2026-04-23T00:01:44.511671+00:00,pre_attack,0,10,54
2026-04-23T00:01:44.511671+00:00,pre_attack,0,22,28
2026-04-23T00:01:44.511671+00:00,pre_attack,0,74,75
2026-04-23T00:01:44.511671+00:00,pre_attack,0,66,71
2026-04-23T00:01:44.511671+00:00,pre_attack,0,4,96
2026-04-23T00:01:44.511671+00:00,pre_attack,0,51,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,24,74
2026-04-23T00:01:44.511671+00:00,pre_attack,0,16,70
2026-04-23T00:01:44.511671+00:00,pre_attack,0,55,61
2026-04-23T00:01:44.511671+00:00,pre_attack,0,7,21
2026-04-23T00:01:44.511671+00:00,pre_attack,0,47,57
2026-04-23T00:01:44.511671+00:00,pre_attack,0,88,95
2026-04-23T00:01:44.511671+00:00,pre_attack,0,107,108
2026-04-23T00:01:44.511671+00:00,pre_attack,0,18,30
2026-04-23T00:01:44.511671+00:00,pre_attack,0,5,60
2026-04-23T00:01:44.511671+00:00,pre_attack,0,46,98
2026-04-23T00:01:44.511671+00:00,pre_attack,0,70,77
2026-04-23T00:01:44.511671+00:00,pre_attack,0,17,71
2026-04-23T00:01:44.511671+00:00,pre_attack,0,36,84
2026-04-23T00:01:44.511671+00:00,pre_attack,0,77,85
2026-04-23T00:01:44.511671+00:00,pre_attack,0,80,90
2026-04-23T00:01:44.511671+00:00,pre_attack,0,100,105
2026-04-23T00:01:44.511671+00:00,pre_attack,0,5,96
2026-04-23T00:01:44.511671+00:00,pre_attack,0,42,100
2026-04-23T00:01:44.511671+00:00,pre_attack,0,81,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,54,74
2026-04-23T00:01:44.511671+00:00,pre_attack,0,20,81
2026-04-23T00:01:44.511671+00:00,pre_attack,0,51,68
2026-04-23T00:01:44.511671+00:00,pre_attack,0,3,28
2026-04-23T00:01:44.511671+00:00,pre_attack,0,43,64
2026-04-23T00:01:44.511671+00:00,pre_attack,0,84,102
2026-04-23T00:01:44.511671+00:00,pre_attack,0,87,107
2026-04-23T00:01:44.511671+00:00,pre_attack,0,66,84
2026-04-23T00:01:44.511671+00:00,pre_attack,0,13,78
2026-04-23T00:01:44.511671+00:00,pre_attack,0,32,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,65,88
2026-04-23T00:01:44.511671+00:00,pre_attack,0,76,97
2026-04-23T00:01:44.511671+00:00,pre_attack,0,28,57
2026-04-23T00:01:44.511671+00:00,pre_attack,0,47,70
2026-04-23T00:01:44.511671+00:00,pre_attack,0,6,38
2026-04-23T00:01:44.511671+00:00,pre_attack,0,77,98
2026-04-23T00:01:44.511671+00:00,pre_attack,0,21,54
2026-04-23T00:01:44.511671+00:00,pre_attack,0,27,97
2026-04-23T00:01:44.511671+00:00,pre_attack,0,11,89
2026-04-23T00:01:44.511671+00:00,pre_attack,0,3,5
2026-04-23T00:01:44.511671+00:00,pre_attack,0,62,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,13,55
2026-04-23T00:01:44.511671+00:00,pre_attack,0,72,104
2026-04-23T00:01:44.511671+00:00,pre_attack,0,23,99
2026-04-23T00:01:44.511671+00:00,pre_attack,0,43,77
2026-04-23T00:01:44.511671+00:00,pre_attack,0,28,34
2026-04-23T00:01:44.511671+00:00,pre_attack,0,46,88
2026-04-23T00:01:44.511671+00:00,pre_attack,0,6,15
2026-04-23T00:01:44.511671+00:00,pre_attack,0,38,84
2026-04-23T00:01:44.511671+00:00,pre_attack,0,57,97
2026-04-23T00:01:44.511671+00:00,pre_attack,0,58,62
2026-04-23T00:01:44.511671+00:00,pre_attack,0,68,106
2026-04-23T00:01:44.511671+00:00,pre_attack,0,29,35
2026-04-23T00:01:44.511671+00:00,pre_attack,0,69,71
2026-04-23T00:01:44.511671+00:00,pre_attack,0,15,100
2026-04-23T00:01:44.511671+00:00,pre_attack,0,61,67
2026-04-23T00:01:44.511671+00:00,pre_attack,0,27,74
2026-04-23T00:01:44.511671+00:00,pre_attack,0,6,51
2026-04-23T00:01:44.511671+00:00,pre_attack,0,18,105
2026-04-23T00:01:44.511671+00:00,pre_attack,0,91,95
2026-04-23T00:01:44.511671+00:00,pre_attack,0,62,68
2026-04-23T00:01:44.511671+00:00,pre_attack,0,102,104
2026-04-23T00:01:44.511671+00:00,pre_attack,0,73,77
2026-04-23T00:01:44.511671+00:00,pre_attack,0,11,102
2026-04-23T00:01:44.511671+00:00,pre_attack,0,39,84
2026-04-23T00:01:44.511671+00:00,pre_attack,0,13,32
2026-04-23T00:01:44.511671+00:00,pre_attack,0,31,80
2026-04-23T00:01:44.511671+00:00,pre_attack,0,32,45
2026-04-23T00:01:44.511671+00:00,pre_attack,0,24,41
2026-04-23T00:01:44.511671+00:00,pre_attack,0,84,92
2026-04-23T00:01:44.511671+00:00,pre_attack,0,95,101
2026-04-23T00:01:44.511671+00:00,pre_attack,0,65,78
2026-04-23T00:01:44.511671+00:00,pre_attack,0,3,103
2026-04-23T00:01:44.511671+00:00,pre_attack,0,9,34
2026-04-23T00:01:44.511671+00:00,pre_attack,0,88,98
2026-04-23T00:01:44.511671+00:00,pre_attack,0,26,86
2026-04-23T00:01:44.511671+00:00,pre_attack,0,69,84
2026-04-23T00:01:44.511671+00:00,pre_attack,0,61,80
2026-04-23T00:01:44.511671+00:00,pre_attack,0,8,74
2026-04-23T00:01:44.511671+00:00,pre_attack,0,20,48
2026-04-23T00:01:44.511671+00:00,pre_attack,0,11,79
2026-04-23T00:01:44.511671+00:00,pre_attack,0,31,57
2026-04-23T00:01:44.511671+00:00,pre_attack,0,91,108
2026-04-23T00:01:44.511671+00:00,pre_attack,0,83,104
2026-04-23T00:01:44.511671+00:00,pre_attack,0,75,100
2026-04-23T00:01:44.511671+00:00,pre_attack,0,33,103
2026-04-23T00:01:44.511671+00:00,pre_attack,0,4,76
2026-04-23T00:01:44.511671+00:00,pre_attack,0,23,89
2026-04-23T00:01:44.511671+00:00,pre_attack,0,24,54
2026-04-23T00:01:44.511671+00:00,pre_attack,0,84,105
2026-04-23T00:01:44.511671+00:00,pre_attack,0,9,11
2026-04-23T00:01:44.511671+00:00,pre_attack,0,65,91
2026-04-23T00:01:44.511671+00:00,pre_attack,0,68,96
2026-04-23T00:01:44.511671+00:00,pre_attack,0,15,90
2026-04-23T00:01:44.511671+00:00,pre_attack,0,7,86
2026-04-23T00:01:44.511671+00:00,pre_attack,0,26,99
2026-04-23T00:01:44.511671+00:00,pre_attack,0,18,95
2026-04-23T00:01:44.511671+00:00,pre_attack,0,11,56
2026-04-23T00:01:44.511671+00:00,pre_attack,0,30,69
2026-04-23T00:01:44.511671+00:00,pre_attack,0,31,34
2026-04-23T00:01:44.511671+00:00,pre_attack,0,71,107
2026-04-23T00:01:44.511671+00:00,pre_attack,0,10,11
2026-04-23T00:01:44.511671+00:00,pre_attack,0,19,96
2026-04-23T00:01:44.511671+00:00,pre_attack,0,13,22
2026-04-23T00:01:44.511671+00:00,pre_attack,0,43,44
2026-04-23T00:01:44.511671+00:00,pre_attack,0,34,81
2026-04-23T00:01:44.511671+00:00,pre_attack,0,53,94
2026-04-23T00:01:44.511671+00:00,pre_attack,0,56,99
