timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:32:25.438144Z,attack_ramp,eclipse,setnetworkactive_false,3,
2026-04-28T02:32:29.454848Z,recovery,eclipse,setnetworkactive_true,3,
