timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T13:24:53.708430Z,attack_ramp,partition,setnetworkactive_false,36,
2026-04-27T13:25:04.432715Z,recovery,partition,setnetworkactive_true,36,
