timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-23T05:54:26.528451+00:00,ED-MAIN-NETEM-low,run-001,pre_attack,0,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:54:58.153621+00:00,ED-MAIN-NETEM-low,run-001,pre_attack,1,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:55:29.469670+00:00,ED-MAIN-NETEM-low,run-001,pre_attack,2,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:56:03.166581+00:00,ED-MAIN-NETEM-low,run-001,attack_ramp,3,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:56:34.753277+00:00,ED-MAIN-NETEM-low,run-001,attack_ramp,4,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:57:06.122029+00:00,ED-MAIN-NETEM-low,run-001,attack_ramp,5,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:57:37.481568+00:00,ED-MAIN-NETEM-low,run-001,attack_ramp,6,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:58:08.645177+00:00,ED-MAIN-NETEM-low,run-001,attack_ramp,7,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:58:40.254048+00:00,ED-MAIN-NETEM-low,run-001,under_attack,8,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:59:11.724281+00:00,ED-MAIN-NETEM-low,run-001,under_attack,9,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T05:59:43.070260+00:00,ED-MAIN-NETEM-low,run-001,under_attack,10,tc_netem,low,1,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:00:14.814399+00:00,ED-MAIN-NETEM-low,run-001,recovery,11,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:00:45.605423+00:00,ED-MAIN-NETEM-low,run-001,recovery,12,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:01:17.047177+00:00,ED-MAIN-NETEM-low,run-001,recovery,13,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:01:48.379232+00:00,ED-MAIN-NETEM-low,run-001,recovery,14,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,2
2026-04-23T06:02:19.034124+00:00,ED-MAIN-NETEM-low,run-001,recovery,15,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
2026-04-23T06:02:50.475982+00:00,ED-MAIN-NETEM-low,run-001,post_recovery,16,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:03:21.398152+00:00,ED-MAIN-NETEM-low,run-001,post_recovery,17,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,1
2026-04-23T06:03:52.931695+00:00,ED-MAIN-NETEM-low,run-001,post_recovery,18,tc_netem,low,0,50,1.0,10,50,as101brd-router0-10.101.0.254,0
