timestamp_utc,phase,sample_idx,src,dst
2026-04-22T16:16:42.502932+00:00,pre_attack,0,24,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,76,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,28,67
2026-04-22T16:16:42.502932+00:00,pre_attack,0,47,80
2026-04-22T16:16:42.502932+00:00,pre_attack,0,8,9
2026-04-22T16:16:42.502932+00:00,pre_attack,0,40,41
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,48
2026-04-22T16:16:42.502932+00:00,pre_attack,0,17,94
2026-04-22T16:16:42.502932+00:00,pre_attack,0,58,95
2026-04-22T16:16:42.502932+00:00,pre_attack,0,9,90
2026-04-22T16:16:42.502932+00:00,pre_attack,0,69,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,21,64
2026-04-22T16:16:42.502932+00:00,pre_attack,0,40,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,41,42
2026-04-22T16:16:42.502932+00:00,pre_attack,0,73,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,84
2026-04-22T16:16:42.502932+00:00,pre_attack,0,25,34
2026-04-22T16:16:42.502932+00:00,pre_attack,0,39,81
2026-04-22T16:16:42.502932+00:00,pre_attack,0,10,54
2026-04-22T16:16:42.502932+00:00,pre_attack,0,22,28
2026-04-22T16:16:42.502932+00:00,pre_attack,0,74,75
2026-04-22T16:16:42.502932+00:00,pre_attack,0,20,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,12,100
2026-04-22T16:16:42.502932+00:00,pre_attack,0,32,78
2026-04-22T16:16:42.502932+00:00,pre_attack,0,51,91
2026-04-22T16:16:42.502932+00:00,pre_attack,0,43,87
2026-04-22T16:16:42.502932+00:00,pre_attack,0,16,70
2026-04-22T16:16:42.502932+00:00,pre_attack,0,15,25
2026-04-22T16:16:42.502932+00:00,pre_attack,0,47,57
2026-04-22T16:16:42.502932+00:00,pre_attack,0,88,95
2026-04-22T16:16:42.502932+00:00,pre_attack,0,99,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,70,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,36,84
2026-04-22T16:16:42.502932+00:00,pre_attack,0,77,85
2026-04-22T16:16:42.502932+00:00,pre_attack,0,40,54
2026-04-22T16:16:42.502932+00:00,pre_attack,0,80,90
2026-04-22T16:16:42.502932+00:00,pre_attack,0,100,105
2026-04-22T16:16:42.502932+00:00,pre_attack,0,50,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,42,100
2026-04-22T16:16:42.502932+00:00,pre_attack,0,54,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,73,87
2026-04-22T16:16:42.502932+00:00,pre_attack,0,20,81
2026-04-22T16:16:42.502932+00:00,pre_attack,0,84,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,35,60
2026-04-22T16:16:42.502932+00:00,pre_attack,0,14,37
2026-04-22T16:16:42.502932+00:00,pre_attack,0,65,88
2026-04-22T16:16:42.502932+00:00,pre_attack,0,35,96
2026-04-22T16:16:42.502932+00:00,pre_attack,0,36,61
2026-04-22T16:16:42.502932+00:00,pre_attack,0,76,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,38
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,58,85
2026-04-22T16:16:42.502932+00:00,pre_attack,0,77,98
2026-04-22T16:16:42.502932+00:00,pre_attack,0,30,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,62,91
2026-04-22T16:16:42.502932+00:00,pre_attack,0,4,86
2026-04-22T16:16:42.502932+00:00,pre_attack,0,23,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,24,64
2026-04-22T16:16:42.502932+00:00,pre_attack,0,64,100
2026-04-22T16:16:42.502932+00:00,pre_attack,0,43,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,16,60
2026-04-22T16:16:42.502932+00:00,pre_attack,0,28,34
2026-04-22T16:16:42.502932+00:00,pre_attack,0,5,50
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,84
2026-04-22T16:16:42.502932+00:00,pre_attack,0,57,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,58,62
2026-04-22T16:16:42.502932+00:00,pre_attack,0,9,57
2026-04-22T16:16:42.502932+00:00,pre_attack,0,21,31
2026-04-22T16:16:42.502932+00:00,pre_attack,0,61,67
2026-04-22T16:16:42.502932+00:00,pre_attack,0,27,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,58,98
2026-04-22T16:16:42.502932+00:00,pre_attack,0,50,94
2026-04-22T16:16:42.502932+00:00,pre_attack,0,62,68
2026-04-22T16:16:42.502932+00:00,pre_attack,0,102,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,73,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,60,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,11,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,43,54
2026-04-22T16:16:42.502932+00:00,pre_attack,0,16,37
2026-04-22T16:16:42.502932+00:00,pre_attack,0,53,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,45,100
2026-04-22T16:16:42.502932+00:00,pre_attack,0,5,27
2026-04-22T16:16:42.502932+00:00,pre_attack,0,65,78
2026-04-22T16:16:42.502932+00:00,pre_attack,0,17,38
2026-04-22T16:16:42.502932+00:00,pre_attack,0,36,51
2026-04-22T16:16:42.502932+00:00,pre_attack,0,76,87
2026-04-22T16:16:42.502932+00:00,pre_attack,0,28,47
2026-04-22T16:16:42.502932+00:00,pre_attack,0,88,98
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,50,71
2026-04-22T16:16:42.502932+00:00,pre_attack,0,42,67
2026-04-22T16:16:42.502932+00:00,pre_attack,0,12,44
2026-04-22T16:16:42.502932+00:00,pre_attack,0,30,92
2026-04-22T16:16:42.502932+00:00,pre_attack,0,23,53
2026-04-22T16:16:42.502932+00:00,pre_attack,0,83,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,32,58
2026-04-22T16:16:42.502932+00:00,pre_attack,0,72,94
2026-04-22T16:16:42.502932+00:00,pre_attack,0,84,105
2026-04-22T16:16:42.502932+00:00,pre_attack,0,9,11
2026-04-22T16:16:42.502932+00:00,pre_attack,0,34,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,68,96
2026-04-22T16:16:42.502932+00:00,pre_attack,0,26,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,18,95
2026-04-22T16:16:42.502932+00:00,pre_attack,0,11,56
2026-04-22T16:16:42.502932+00:00,pre_attack,0,30,69
2026-04-22T16:16:42.502932+00:00,pre_attack,0,71,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,10,11
2026-04-22T16:16:42.502932+00:00,pre_attack,0,60,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,12,57
2026-04-22T16:16:42.502932+00:00,pre_attack,0,23,66
2026-04-22T16:16:42.502932+00:00,pre_attack,0,24,31
2026-04-22T16:16:42.502932+00:00,pre_attack,0,34,81
2026-04-22T16:16:42.502932+00:00,pre_attack,0,45,90
2026-04-22T16:16:42.502932+00:00,pre_attack,0,5,17
2026-04-22T16:16:42.502932+00:00,pre_attack,0,37,86
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,51
2026-04-22T16:16:42.502932+00:00,pre_attack,0,56,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,76,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,22,106
2026-04-22T16:16:42.502932+00:00,pre_attack,0,14,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,15,67
2026-04-22T16:16:42.502932+00:00,pre_attack,0,7,63
2026-04-22T16:16:42.502932+00:00,pre_attack,0,27,41
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,18
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,87
2026-04-22T16:16:42.502932+00:00,pre_attack,0,79,88
2026-04-22T16:16:42.502932+00:00,pre_attack,0,42,57
2026-04-22T16:16:42.502932+00:00,pre_attack,0,82,93
2026-04-22T16:16:42.502932+00:00,pre_attack,0,61,70
2026-04-22T16:16:42.502932+00:00,pre_attack,0,18,108
2026-04-22T16:16:42.502932+00:00,pre_attack,0,31,47
2026-04-22T16:16:42.502932+00:00,pre_attack,0,94,103
2026-04-22T16:16:42.502932+00:00,pre_attack,0,44,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,16,40
2026-04-22T16:16:42.502932+00:00,pre_attack,0,22,83
2026-04-22T16:16:42.502932+00:00,pre_attack,0,14,79
2026-04-22T16:16:42.502932+00:00,pre_attack,0,37,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,57,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,3,106
2026-04-22T16:16:42.502932+00:00,pre_attack,0,49,73
2026-04-22T16:16:42.502932+00:00,pre_attack,0,7,76
2026-04-22T16:16:42.502932+00:00,pre_attack,0,8,41
2026-04-22T16:16:42.502932+00:00,pre_attack,0,79,101
2026-04-22T16:16:42.502932+00:00,pre_attack,0,71,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,82,106
2026-04-22T16:16:42.502932+00:00,pre_attack,0,21,96
2026-04-22T16:16:42.502932+00:00,pre_attack,0,41,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,20,51
2026-04-22T16:16:42.502932+00:00,pre_attack,0,44,79
2026-04-22T16:16:42.502932+00:00,pre_attack,0,23,56
2026-04-22T16:16:42.502932+00:00,pre_attack,0,22,60
2026-04-22T16:16:42.502932+00:00,pre_attack,0,74,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,25,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,45,80
2026-04-22T16:16:42.502932+00:00,pre_attack,0,37,76
2026-04-22T16:16:42.502932+00:00,pre_attack,0,3,83
2026-04-22T16:16:42.502932+00:00,pre_attack,0,67,104
2026-04-22T16:16:42.502932+00:00,pre_attack,0,30,36
2026-04-22T16:16:42.502932+00:00,pre_attack,0,71,74
2026-04-22T16:16:42.502932+00:00,pre_attack,0,50,51
2026-04-22T16:16:42.502932+00:00,pre_attack,0,8,54
2026-04-22T16:16:42.502932+00:00,pre_attack,0,40,86
2026-04-22T16:16:42.502932+00:00,pre_attack,0,20,28
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,93
2026-04-22T16:16:42.502932+00:00,pre_attack,0,12,24
2026-04-22T16:16:42.502932+00:00,pre_attack,0,39,41
2026-04-22T16:16:42.502932+00:00,pre_attack,0,23,33
2026-04-22T16:16:42.502932+00:00,pre_attack,0,104,107
2026-04-22T16:16:42.502932+00:00,pre_attack,0,75,80
2026-04-22T16:16:42.502932+00:00,pre_attack,0,93,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,45,57
2026-04-22T16:16:42.502932+00:00,pre_attack,0,105,108
2026-04-22T16:16:42.502932+00:00,pre_attack,0,22,73
2026-04-22T16:16:42.502932+00:00,pre_attack,0,14,69
2026-04-22T16:16:42.502932+00:00,pre_attack,0,15,34
2026-04-22T16:16:42.502932+00:00,pre_attack,0,59,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,38,54
2026-04-22T16:16:42.502932+00:00,pre_attack,0,78,90
2026-04-22T16:16:42.502932+00:00,pre_attack,0,97,103
2026-04-22T16:16:42.502932+00:00,pre_attack,0,49,63
2026-04-22T16:16:42.502932+00:00,pre_attack,0,15,70
2026-04-22T16:16:42.502932+00:00,pre_attack,0,47,102
2026-04-22T16:16:42.502932+00:00,pre_attack,0,48,67
2026-04-22T16:16:42.502932+00:00,pre_attack,0,71,87
2026-04-22T16:16:42.502932+00:00,pre_attack,0,48,103
2026-04-22T16:16:42.502932+00:00,pre_attack,0,21,86
2026-04-22T16:16:42.502932+00:00,pre_attack,0,60,77
2026-04-22T16:16:42.502932+00:00,pre_attack,0,25,56
2026-04-22T16:16:42.502932+00:00,pre_attack,0,10,76
2026-04-22T16:16:42.502932+00:00,pre_attack,0,74,97
2026-04-22T16:16:42.502932+00:00,pre_attack,0,25,92
2026-04-22T16:16:42.502932+00:00,pre_attack,0,7,43
2026-04-22T16:16:42.502932+00:00,pre_attack,0,47,79
2026-04-22T16:16:42.502932+00:00,pre_attack,0,26,56
2026-04-22T16:16:42.502932+00:00,pre_attack,0,59,90
2026-04-22T16:16:42.502932+00:00,pre_attack,0,70,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,36,106
2026-04-22T16:16:42.502932+00:00,pre_attack,0,8,44
2026-04-22T16:16:42.502932+00:00,pre_attack,0,48,80
2026-04-22T16:16:42.502932+00:00,pre_attack,0,40,76
2026-04-22T16:16:42.502932+00:00,pre_attack,0,6,83
2026-04-22T16:16:42.502932+00:00,pre_attack,0,21,99
2026-04-22T16:16:42.502932+00:00,pre_attack,0,25,69
2026-04-22T16:16:42.502932+00:00,pre_attack,0,45,47
2026-04-22T16:16:42.502932+00:00,pre_attack,0,37,43
2026-04-22T16:16:42.502932+00:00,pre_attack,0,43,86
2026-04-22T16:16:42.502932+00:00,pre_attack,0,15,24
2026-04-22T16:16:42.502932+00:00,pre_attack,0,18,29
2026-04-22T16:16:42.502932+00:00,pre_attack,0,78,80
2026-04-22T16:16:42.502932+00:00,pre_attack,0,16,105
2026-04-22T16:16:42.502932+00:00,pre_attack,0,47,92
2026-04-22T16:16:42.502932+00:00,pre_attack,0,100,104
