timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T14:02:25.556682Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-27T14:02:32.681913Z,recovery,eclipse,setnetworkactive_true,9,
