timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-22T22:52:30.567762+00:00,ED-MAIN-NETEM,run-001,pre_attack,0,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:53:01.770391+00:00,ED-MAIN-NETEM,run-001,pre_attack,1,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:53:32.236684+00:00,ED-MAIN-NETEM,run-001,pre_attack,2,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:54:04.749483+00:00,ED-MAIN-NETEM,run-001,attack_ramp,3,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,2
2026-04-22T22:54:36.072278+00:00,ED-MAIN-NETEM,run-001,attack_ramp,4,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:55:07.033117+00:00,ED-MAIN-NETEM,run-001,attack_ramp,5,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T22:55:38.005287+00:00,ED-MAIN-NETEM,run-001,attack_ramp,6,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T22:56:09.417837+00:00,ED-MAIN-NETEM,run-001,attack_ramp,7,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:56:40.363329+00:00,ED-MAIN-NETEM,run-001,under_attack,8,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:57:11.969025+00:00,ED-MAIN-NETEM,run-001,under_attack,9,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:57:43.186043+00:00,ED-MAIN-NETEM,run-001,under_attack,10,tc_netem,high,1,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T22:58:14.418767+00:00,ED-MAIN-NETEM,run-001,recovery,11,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:58:46.143259+00:00,ED-MAIN-NETEM,run-001,recovery,12,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T22:59:17.800118+00:00,ED-MAIN-NETEM,run-001,recovery,13,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,0
2026-04-22T22:59:48.384017+00:00,ED-MAIN-NETEM,run-001,recovery,14,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T23:00:20.051632+00:00,ED-MAIN-NETEM,run-001,recovery,15,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T23:00:51.300460+00:00,ED-MAIN-NETEM,run-001,post_recovery,16,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,1
2026-04-22T23:01:22.462137+00:00,ED-MAIN-NETEM,run-001,post_recovery,17,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,2
2026-04-22T23:01:53.457449+00:00,ED-MAIN-NETEM,run-001,post_recovery,18,tc_netem,high,0,300,10.0,50,10,as101brd-router0-10.101.0.254,2
