timestamp_utc,phase,attack_label,action,target_count,params
2026-04-28T02:36:35.732220Z,attack_ramp,eclipse,setnetworkactive_false,9,
2026-04-28T02:36:40.703313Z,recovery,eclipse,setnetworkactive_true,9,
