timestamp_utc,phase,sample_idx,src,dst
2026-04-18T04:13:39.240103+00:00,pre_attack,0,32,101
2026-04-18T04:13:39.240103+00:00,pre_attack,0,40,41
2026-04-18T04:13:39.240103+00:00,pre_attack,0,6,48
2026-04-18T04:13:39.240103+00:00,pre_attack,0,29,68
2026-04-18T04:13:39.240103+00:00,pre_attack,0,61,100
2026-04-18T04:13:39.240103+00:00,pre_attack,0,40,77
2026-04-18T04:13:39.240103+00:00,pre_attack,0,25,34
2026-04-18T04:13:39.240103+00:00,pre_attack,0,44,47
2026-04-18T04:13:39.240103+00:00,pre_attack,0,10,54
2026-04-18T04:13:39.240103+00:00,pre_attack,0,3,15
2026-04-18T04:13:39.240103+00:00,pre_attack,0,62,101
2026-04-18T04:13:39.240103+00:00,pre_attack,0,74,75
2026-04-18T04:13:39.240103+00:00,pre_attack,0,106,107
2026-04-18T04:13:39.240103+00:00,pre_attack,0,15,25
2026-04-18T04:13:39.240103+00:00,pre_attack,0,55,61
2026-04-18T04:13:39.240103+00:00,pre_attack,0,88,95
2026-04-18T04:13:39.240103+00:00,pre_attack,0,107,108
2026-04-18T04:13:39.240103+00:00,pre_attack,0,13,101
2026-04-18T04:13:39.240103+00:00,pre_attack,0,18,30
2026-04-18T04:13:39.240103+00:00,pre_attack,0,99,104
2026-04-18T04:13:39.240103+00:00,pre_attack,0,5,60
2026-04-18T04:13:39.240103+00:00,pre_attack,0,16,106
2026-04-18T04:13:39.240103+00:00,pre_attack,0,57,107
2026-04-18T04:13:39.240103+00:00,pre_attack,0,49,103
2026-04-18T04:13:39.240103+00:00,pre_attack,0,21,41
2026-04-18T04:13:39.240103+00:00,pre_attack,0,58,108
2026-04-18T04:13:39.240103+00:00,pre_attack,0,50,104
2026-04-18T04:13:39.240103+00:00,pre_attack,0,10,31
2026-04-18T04:13:39.240103+00:00,pre_attack,0,42,100
2026-04-18T04:13:39.240103+00:00,pre_attack,0,54,74
2026-04-18T04:13:39.240103+00:00,pre_attack,0,39,94
2026-04-18T04:13:39.240103+00:00,pre_attack,0,32,55
2026-04-18T04:13:39.240103+00:00,pre_attack,0,35,60
2026-04-18T04:13:39.240103+00:00,pre_attack,0,87,107
2026-04-18T04:13:39.240103+00:00,pre_attack,0,13,78
2026-04-18T04:13:39.240103+00:00,pre_attack,0,17,48
2026-04-18T04:13:39.240103+00:00,pre_attack,0,9,44
2026-04-18T04:13:39.240103+00:00,pre_attack,0,47,70
2026-04-18T04:13:39.240103+00:00,pre_attack,0,88,108
2026-04-18T04:13:39.240103+00:00,pre_attack,0,6,38
2026-04-18T04:13:39.240103+00:00,pre_attack,0,58,85
2026-04-18T04:13:39.240103+00:00,pre_attack,0,77,98
2026-04-18T04:13:39.240103+00:00,pre_attack,0,69,94
2026-04-18T04:13:39.240103+00:00,pre_attack,0,80,103
2026-04-18T04:13:39.240103+00:00,pre_attack,0,39,71
2026-04-18T04:13:39.240103+00:00,pre_attack,0,3,5
2026-04-18T04:13:39.240103+00:00,pre_attack,0,62,91
2026-04-18T04:13:39.240103+00:00,pre_attack,0,54,87
2026-04-18T04:13:39.240103+00:00,pre_attack,0,20,94
2026-04-18T04:13:39.240103+00:00,pre_attack,0,72,104
2026-04-18T04:13:39.240103+00:00,pre_attack,0,51,81
2026-04-18T04:13:39.240103+00:00,pre_attack,0,24,64
2026-04-18T04:13:39.240103+00:00,pre_attack,0,16,60
2026-04-18T04:13:39.240103+00:00,pre_attack,0,28,34
2026-04-18T04:13:39.240103+00:00,pre_attack,0,7,11
2026-04-18T04:13:39.240103+00:00,pre_attack,0,6,15
2026-04-18T04:13:39.240103+00:00,pre_attack,0,58,62
2026-04-18T04:13:39.240103+00:00,pre_attack,0,50,58
2026-04-18T04:13:39.240103+00:00,pre_attack,0,29,35
2026-04-18T04:13:39.240103+00:00,pre_attack,0,7,96
2026-04-18T04:13:39.240103+00:00,pre_attack,0,58,98
2026-04-18T04:13:39.240103+00:00,pre_attack,0,102,104
2026-04-18T04:13:39.240103+00:00,pre_attack,0,54,64
2026-04-18T04:13:39.240103+00:00,pre_attack,0,32,45
2026-04-18T04:13:39.240103+00:00,pre_attack,0,51,58
2026-04-18T04:13:39.240103+00:00,pre_attack,0,103,105
2026-04-18T04:13:39.240103+00:00,pre_attack,0,35,50
2026-04-18T04:13:39.240103+00:00,pre_attack,0,34,91
2026-04-18T04:13:39.240103+00:00,pre_attack,0,5,27
2026-04-18T04:13:39.240103+00:00,pre_attack,0,17,38
2026-04-18T04:13:39.240103+00:00,pre_attack,0,3,103
2026-04-18T04:13:39.240103+00:00,pre_attack,0,9,34
2026-04-18T04:13:39.240103+00:00,pre_attack,0,36,51
2026-04-18T04:13:39.240103+00:00,pre_attack,0,88,98
2026-04-18T04:13:39.240103+00:00,pre_attack,0,5,63
2026-04-18T04:13:39.240103+00:00,pre_attack,0,46,101
2026-04-18T04:13:39.240103+00:00,pre_attack,0,38,97
2026-04-18T04:13:39.240103+00:00,pre_attack,0,69,84
2026-04-18T04:13:39.240103+00:00,pre_attack,0,42,67
