timestamp_utc,phase,attack_label,action,target_count,params
2026-04-27T13:24:14.805119Z,attack_ramp,partition,setnetworkactive_false,36,
2026-04-27T13:24:25.592970Z,recovery,partition,setnetworkactive_true,36,
